10	2021/1/11 21:10:51	25	24.9946	25
351	2021/1/11 21:16:34	25	25.0013	25	
352	2021/1/11 21:16:35	25	25.0034	25	
353	2021/1/11 21:16:36	25	25.0048	25	
354	2021/1/11 21:16:37	25	25.0059	25	
355	2021/1/11 21:16:38	25	25.0055	25	
356	2021/1/11 21:16:39	25	25.006	25	
357	2021/1/11 21:16:40	25	25.0059	25	
358	2021/1/11 21:16:41	25	25.0058	25	
359	2021/1/11 21:16:42	25	25.0042	25	
360	2021/1/11 21:16:43	25	25.0029	25	
361	2021/1/11 21:16:44	25	25.0022	25	
362	2021/1/11 21:16:45	25	25.0016	25	
363	2021/1/11 21:16:46	25	25.0011	25	
364	2021/1/11 21:16:47	25	25.0016	25	
365	2021/1/11 21:16:48	25	25.0014	25	
366	2021/1/11 21:16:49	25	25.0017	25	
367	2021/1/11 21:16:50	25	25.0033	25	
368	2021/1/11 21:16:51	25	25.0036	25	
369	2021/1/11 21:16:52	25	25.0031	25	
370	2021/1/11 21:16:53	25	25.0036	25	
371	2021/1/11 21:16:54	25	25.0018	25	
372	2021/1/11 21:16:55	25	24.9985	25	
373	2021/1/11 21:16:56	25	24.9971	25	
374	2021/1/11 21:16:57	25	24.997	25	
375	2021/1/11 21:16:58	25	24.997	25	
376	2021/1/11 21:16:59	25	24.9976	25	
377	2021/1/11 21:17:00	25	24.9979	25	
378	2021/1/11 21:17:01	25	24.9973	25	
379	2021/1/11 21:17:02	25	24.9968	25	
380	2021/1/11 21:17:03	25	24.997	25	
381	2021/1/11 21:17:04	25	24.9973	25	
382	2021/1/11 21:17:05	25	24.9978	25	
383	2021/1/11 21:17:06	25	24.9966	25	
384	2021/1/11 21:17:07	25	24.9974	25	
385	2021/1/11 21:17:08	25	24.9989	25	
386	2021/1/11 21:17:09	25	25.0002	25	
387	2021/1/11 21:17:10	25	24.9984	25	
388	2021/1/11 21:17:11	25	24.9971	25	
389	2021/1/11 21:17:12	25	24.9976	25	
390	2021/1/11 21:17:13	25	24.9994	25	
391	2021/1/11 21:17:14	25	24.9994	25	
392	2021/1/11 21:17:15	25	25	25	
393	2021/1/11 21:17:16	25	25.0004	25	
394	2021/1/11 21:17:17	25	25.0001	25	
395	2021/1/11 21:17:18	25	25.0005	25	
396	2021/1/11 21:17:19	25	24.9992	25	
397	2021/1/11 21:17:20	25	24.9986	25	
398	2021/1/11 21:17:21	25	24.9996	25	
399	2021/1/11 21:17:22	25	24.9995	25	
400	2021/1/11 21:17:23	25	24.9998	25	
401	2021/1/11 21:17:24	25	25.0014	25	
402	2021/1/11 21:17:25	25	25.0032	25	
403	2021/1/11 21:17:26	25	25.0041	25	
404	2021/1/11 21:17:27	25	25.0039	25	
405	2021/1/11 21:17:28	25	25.0034	25	
406	2021/1/11 21:17:29	25	25.0055	25	
407	2021/1/11 21:17:30	25	25.0063	25	
408	2021/1/11 21:17:31	25	25.007	25	
409	2021/1/11 21:17:32	25	25.007	25	
410	2021/1/11 21:17:33	25	25.0069	25	
411	2021/1/11 21:17:34	25	25.0057	25	
412	2021/1/11 21:17:35	25	25.0046	25	
413	2021/1/11 21:17:36	25	25.0034	25	
414	2021/1/11 21:17:37	25	25.0026	25	
415	2021/1/11 21:17:38	25	25.0015	25	
416	2021/1/11 21:17:39	25	25.0016	25	
417	2021/1/11 21:17:40	25	25.0022	25	
418	2021/1/11 21:17:41	25	25.0018	25	
419	2021/1/11 21:17:42	25	25.0023	25	
420	2021/1/11 21:17:43	25	25.003	25	
421	2021/1/11 21:17:44	25	25.0014	25	
422	2021/1/11 21:17:45	25	25.0023	25	
423	2021/1/11 21:17:46	25	25.0024	25	
424	2021/1/11 21:17:47	25	25.0009	25	
425	2021/1/11 21:17:48	25	25.0013	25	
426	2021/1/11 21:17:49	25	25.0009	25	
427	2021/1/11 21:17:50	25	25.0006	25	
428	2021/1/11 21:17:51	25	24.9999	25	
429	2021/1/11 21:17:52	25	24.9999	25	
430	2021/1/11 21:17:53	25	24.9994	25	
431	2021/1/11 21:17:54	25	25.0001	25	
432	2021/1/11 21:17:55	25	25.0007	25	
433	2021/1/11 21:17:57	25	25.0009	25	
434	2021/1/11 21:17:58	25	25.0023	25	
435	2021/1/11 21:17:59	25	25.0009	25	
436	2021/1/11 21:18:00	25	25	25	
437	2021/1/11 21:18:01	25	25.0009	25	
438	2021/1/11 21:18:02	25	25.0026	25	
439	2021/1/11 21:18:03	25	25.0037	25	
440	2021/1/11 21:18:04	25	25.0048	25	
441	2021/1/11 21:18:05	25	25.0079	25	
442	2021/1/11 21:18:06	25	25.0074	25	
443	2021/1/11 21:18:07	25	25.008	25	
444	2021/1/11 21:18:08	25	25.0098	25	
445	2021/1/11 21:18:09	25	25.0095	25	
446	2021/1/11 21:18:10	25	25.0101	25	
447	2021/1/11 21:18:11	25	25.0091	25	
448	2021/1/11 21:18:12	25	25.0088	25	
449	2021/1/11 21:18:13	25	25.0081	25	
450	2021/1/11 21:18:14	25	25.0063	25	
451	2021/1/11 21:18:15	25	25.0068	25	
452	2021/1/11 21:18:16	25	25.0057	25	
453	2021/1/11 21:18:17	25	25.0041	25	
454	2021/1/11 21:18:18	25	25.0029	25	
455	2021/1/11 21:18:19	25	25.0036	25	
456	2021/1/11 21:18:20	25	25.0032	25	
457	2021/1/11 21:18:21	25	25.0011	25	
458	2021/1/11 21:18:22	25	25.0008	25	
459	2021/1/11 21:18:23	25	24.9998	25	
460	2021/1/11 21:18:24	25	24.9993	25	
461	2021/1/11 21:18:25	25	25.0014	25	
462	2021/1/11 21:18:26	25	25.0031	25	
463	2021/1/11 21:18:27	25	25.0039	25	
464	2021/1/11 21:18:28	25	25.005	25	
465	2021/1/11 21:18:29	25	25.005	25	
466	2021/1/11 21:18:30	25	25.0044	25	
467	2021/1/11 21:18:31	25	25.0033	25	
468	2021/1/11 21:18:32	25	25.0027	25	
469	2021/1/11 21:18:33	25	25.0033	25	
470	2021/1/11 21:18:34	25	25.0024	25	
471	2021/1/11 21:18:35	25	25.0021	25	
472	2021/1/11 21:18:36	25	24.9999	25	
473	2021/1/11 21:18:37	25	25.0002	25	
474	2021/1/11 21:18:38	25	25.0014	25	
475	2021/1/11 21:18:39	25	25.0014	25	
476	2021/1/11 21:18:40	25	25.0016	25	
477	2021/1/11 21:18:41	25	25.0019	25	
478	2021/1/11 21:18:42	25	25.0027	25	
479	2021/1/11 21:18:43	25	25.0049	25	
480	2021/1/11 21:18:44	25	25.0031	25	
481	2021/1/11 21:18:45	25	25.0024	25	
482	2021/1/11 21:18:46	25	25.0016	25	
483	2021/1/11 21:18:47	25	25.0017	25	
484	2021/1/11 21:18:48	25	25.0026	25	
485	2021/1/11 21:18:49	25	25.0016	25	
486	2021/1/11 21:18:50	25	25.0012	25	
487	2021/1/11 21:18:51	25	25.0014	25	
488	2021/1/11 21:18:52	25	25.0011	25	
489	2021/1/11 21:18:53	25	25.0019	25	
490	2021/1/11 21:18:54	25	25.0024	25	
491	2021/1/11 21:18:55	25	25.0032	25	
492	2021/1/11 21:18:56	25	25.0007	25	
493	2021/1/11 21:18:57	25	25.0011	25	
494	2021/1/11 21:18:58	25	25.003	25	
495	2021/1/11 21:18:59	25	25.0028	25	
496	2021/1/11 21:19:00	25	25.0032	25	
497	2021/1/11 21:19:01	25	25.0034	25	
498	2021/1/11 21:19:02	25	25.0029	25	
499	2021/1/11 21:19:03	25	25.0034	25	
500	2021/1/11 21:19:04	25	25.0034	25	
501	2021/1/11 21:19:05	25	25.003	25	
502	2021/1/11 21:19:06	25	25.003	25	
503	2021/1/11 21:19:07	25	25.0012	25	
504	2021/1/11 21:19:08	25	25.001	25	
505	2021/1/11 21:19:09	25	24.9998	25	
506	2021/1/11 21:19:10	25	24.9997	25	
507	2021/1/11 21:19:11	25	25	25	
508	2021/1/11 21:19:12	25	24.9998	25	
509	2021/1/11 21:19:13	25	24.9995	25	
510	2021/1/11 21:19:14	25	24.9999	25	
511	2021/1/11 21:19:15	25	25.001	25	
512	2021/1/11 21:19:16	25	25.002	25	
513	2021/1/11 21:19:17	25	25.0016	25	
514	2021/1/11 21:19:18	25	25.0023	25	
515	2021/1/11 21:19:19	25	25.0029	25	
516	2021/1/11 21:19:20	25	25.0013	25	
517	2021/1/11 21:19:21	25	25.0006	25	
518	2021/1/11 21:19:22	25	24.9997	25	
519	2021/1/11 21:19:23	25	25.0009	25	
520	2021/1/11 21:19:24	25	25.0009	25	
521	2021/1/11 21:19:25	25	25.0017	25	
522	2021/1/11 21:19:26	25	25.0041	25	
523	2021/1/11 21:19:27	25	25.0063	25	
524	2021/1/11 21:19:28	25	25.006	25	
525	2021/1/11 21:19:29	25	25.0056	25	
526	2021/1/11 21:19:30	25	25.0059	25	
527	2021/1/11 21:19:31	25	25.0053	25	
528	2021/1/11 21:19:32	25	25.0016	25	
529	2021/1/11 21:19:33	25	25.0004	25	
530	2021/1/11 21:19:34	25	25.0005	25	
531	2021/1/11 21:19:35	25	25.0009	25	
532	2021/1/11 21:19:36	25	25.0007	25	
533	2021/1/11 21:19:37	25	25.0006	25	
534	2021/1/11 21:19:38	25	25	25	
535	2021/1/11 21:19:39	25	25.001	25	
536	2021/1/11 21:19:40	25	25.0016	25	
537	2021/1/11 21:19:41	25	25.0017	25	
538	2021/1/11 21:19:42	25	25.0023	25	
539	2021/1/11 21:19:43	25	25.0027	25	
540	2021/1/11 21:19:44	25	25.0016	25	
541	2021/1/11 21:19:45	25	25.0005	25	
542	2021/1/11 21:19:46	25	24.9994	25	
543	2021/1/11 21:19:47	25	24.9992	25	
544	2021/1/11 21:19:48	25	24.9989	25	
545	2021/1/11 21:19:49	25	25.0003	25	
546	2021/1/11 21:19:50	25	24.9997	25	
547	2021/1/11 21:19:51	25	25.0007	25	
548	2021/1/11 21:19:52	25	25.0009	25	
549	2021/1/11 21:19:53	25	25.0025	25	
550	2021/1/11 21:19:54	25	25.0015	25	
551	2021/1/11 21:19:55	25	25.0025	25	
552	2021/1/11 21:19:56	25	25.0008	25	
553	2021/1/11 21:19:57	25	25.0008	25	
554	2021/1/11 21:19:58	25	25.0008	25	
555	2021/1/11 21:19:59	25	25.0007	25	
556	2021/1/11 21:20:00	25	25.0009	25	
557	2021/1/11 21:20:01	25	24.9995	25	
558	2021/1/11 21:20:02	25	24.9993	25	
559	2021/1/11 21:20:03	25	24.999	25	
560	2021/1/11 21:20:04	25	24.9987	25	
561	2021/1/11 21:20:05	25	24.9972	25	
562	2021/1/11 21:20:06	25	24.9969	25	
563	2021/1/11 21:20:07	25	24.9986	25	
564	2021/1/11 21:20:08	25	24.9981	25	
565	2021/1/11 21:20:09	25	24.9993	25	
566	2021/1/11 21:20:10	25	25.0007	25	
567	2021/1/11 21:20:11	25	25.0007	25	
568	2021/1/11 21:20:12	25	25.0026	25	
569	2021/1/11 21:20:13	25	25.0039	25	
570	2021/1/11 21:20:14	25	25.0033	25	
