21	2021/1/11 19:36:14	25	24.9943	25
311	2021/1/11 19:41:07	25	24.9976	25	
312	2021/1/11 19:41:08	25	24.9984	25	
313	2021/1/11 19:41:09	25	24.9991	25	
314	2021/1/11 19:41:10	25	24.9994	25	
315	2021/1/11 19:41:11	25	24.9991	25	
316	2021/1/11 19:41:12	25	24.9982	25	
317	2021/1/11 19:41:13	25	24.9981	25	
318	2021/1/11 19:41:14	25	24.9973	25	
319	2021/1/11 19:41:15	25	24.9977	25	
320	2021/1/11 19:41:16	25	24.9994	25	
321	2021/1/11 19:41:17	25	24.9997	25	
322	2021/1/11 19:41:18	25	24.999	25	
323	2021/1/11 19:41:19	25	25.0005	25	
324	2021/1/11 19:41:20	25	25.0011	25	
325	2021/1/11 19:41:21	25	25.0029	25	
326	2021/1/11 19:41:22	25	25.0032	25	
327	2021/1/11 19:41:23	25	25.003	25	
328	2021/1/11 19:41:24	25	25.0041	25	
329	2021/1/11 19:41:25	25	25.0044	25	
330	2021/1/11 19:41:26	25	25.0041	25	
331	2021/1/11 19:41:27	25	25.0043	25	
332	2021/1/11 19:41:28	25	25.0055	25	
333	2021/1/11 19:41:29	25	25.0061	25	
334	2021/1/11 19:41:30	25	25.0063	25	
335	2021/1/11 19:41:31	25	25.0083	25	
336	2021/1/11 19:41:32	25	25.0084	25	
337	2021/1/11 19:41:33	25	25.0087	25	
338	2021/1/11 19:41:34	25	25.0087	25	
339	2021/1/11 19:41:35	25	25.0081	25	
340	2021/1/11 19:41:36	25	25.0055	25	
341	2021/1/11 19:41:37	25	25.0047	25	
342	2021/1/11 19:41:38	25	25.0045	25	
343	2021/1/11 19:41:39	25	25.0033	25	
344	2021/1/11 19:41:40	25	25.0031	25	
345	2021/1/11 19:41:41	25	25.0022	25	
346	2021/1/11 19:41:42	25	25.0038	25	
347	2021/1/11 19:41:43	25	25.0044	25	
348	2021/1/11 19:41:44	25	25.0068	25	
349	2021/1/11 19:41:45	25	25.0063	25	
350	2021/1/11 19:41:46	25	25.0053	25	
351	2021/1/11 19:41:47	25	25.0047	25	
352	2021/1/11 19:41:48	25	25.004	25	
353	2021/1/11 19:41:49	25	25.0046	25	
354	2021/1/11 19:41:50	25	25.0046	25	
355	2021/1/11 19:41:51	25	25.0038	25	
356	2021/1/11 19:41:52	25	25.0051	25	
357	2021/1/11 19:41:53	25	25.0055	25	
358	2021/1/11 19:41:54	25	25.0068	25	
359	2021/1/11 19:41:55	25	25.0079	25	
360	2021/1/11 19:41:56	25	25.0067	25	
361	2021/1/11 19:41:57	25	25.0034	25	
362	2021/1/11 19:41:58	25	25.0009	25	
363	2021/1/11 19:41:59	25	24.9995	25	
364	2021/1/11 19:42:00	25	24.9995	25	
365	2021/1/11 19:42:01	25	24.9996	25	
366	2021/1/11 19:42:02	25	24.9986	25	
367	2021/1/11 19:42:03	25	24.9991	25	
368	2021/1/11 19:42:04	25	24.998	25	
369	2021/1/11 19:42:05	25	24.9986	25	
370	2021/1/11 19:42:06	25	24.9996	25	
371	2021/1/11 19:42:07	25	24.9994	25	
372	2021/1/11 19:42:08	25	24.9994	25	
373	2021/1/11 19:42:09	25	24.9996	25	
374	2021/1/11 19:42:10	25	25.0005	25	
375	2021/1/11 19:42:11	25	25.0004	25	
376	2021/1/11 19:42:12	25	25.0006	25	
377	2021/1/11 19:42:13	25	25.0001	25	
378	2021/1/11 19:42:14	25	25.0007	25	
379	2021/1/11 19:42:15	25	25.002	25	
380	2021/1/11 19:42:16	25	25.0028	25	
381	2021/1/11 19:42:17	25	25.0012	25	
382	2021/1/11 19:42:18	25	25.0007	25	
383	2021/1/11 19:42:19	25	25.0003	25	
384	2021/1/11 19:42:20	25	25.0006	25	
385	2021/1/11 19:42:21	25	25.0009	25	
386	2021/1/11 19:42:22	25	25.0011	25	
387	2021/1/11 19:42:23	25	25.0014	25	
388	2021/1/11 19:42:24	25	25.0014	25	
389	2021/1/11 19:42:25	25	25.001	25	
390	2021/1/11 19:42:26	25	25.0042	25	
391	2021/1/11 19:42:27	25	25.004	25	
392	2021/1/11 19:42:28	25	25.005	25	
393	2021/1/11 19:42:29	25	25.0068	25	
394	2021/1/11 19:42:30	25	25.0058	25	
395	2021/1/11 19:42:31	25	25.0053	25	
396	2021/1/11 19:42:32	25	25.0042	25	
397	2021/1/11 19:42:33	25	25.0036	25	
398	2021/1/11 19:42:34	25	25.003	25	
399	2021/1/11 19:42:35	25	25.0031	25	
400	2021/1/11 19:42:36	25	25.0031	25	
401	2021/1/11 19:42:37	25	25.0045	25	
402	2021/1/11 19:42:38	25	25.0048	25	
403	2021/1/11 19:42:39	25	25.0044	25	
404	2021/1/11 19:42:40	25	25.0047	25	
405	2021/1/11 19:42:41	25	25.0034	25	
406	2021/1/11 19:42:42	25	25.0043	25	
407	2021/1/11 19:42:43	25	25.0048	25	
408	2021/1/11 19:42:44	25	25.0048	25	
409	2021/1/11 19:42:45	25	25.0042	25	
410	2021/1/11 19:42:46	25	25.0041	25	
411	2021/1/11 19:42:47	25	25.0048	25	
412	2021/1/11 19:42:48	25	25.0052	25	
413	2021/1/11 19:42:49	25	25.0037	25	
414	2021/1/11 19:42:50	25	25.0025	25	
415	2021/1/11 19:42:51	25	25.0003	25	
416	2021/1/11 19:42:53	25	24.9978	25	
417	2021/1/11 19:42:54	25	24.9983	25	
418	2021/1/11 19:42:55	25	24.998	25	
419	2021/1/11 19:42:56	25	24.9978	25	
420	2021/1/11 19:42:57	25	24.9979	25	
421	2021/1/11 19:42:58	25	24.9984	25	
422	2021/1/11 19:42:59	25	24.9983	25	
423	2021/1/11 19:43:00	25	24.9973	25	
424	2021/1/11 19:43:01	25	24.9968	25	
425	2021/1/11 19:43:02	25	24.9958	25	
426	2021/1/11 19:43:03	25	24.9966	25	
427	2021/1/11 19:43:04	25	24.9972	25	
428	2021/1/11 19:43:05	25	24.9981	25	
429	2021/1/11 19:43:06	25	24.9975	25	
430	2021/1/11 19:43:07	25	24.9984	25	
431	2021/1/11 19:43:08	25	24.9993	25	
432	2021/1/11 19:43:09	25	24.9994	25	
433	2021/1/11 19:43:10	25	24.9993	25	
434	2021/1/11 19:43:11	25	24.9995	25	
435	2021/1/11 19:43:12	25	24.9979	25	
436	2021/1/11 19:43:13	25	24.9971	25	
437	2021/1/11 19:43:14	25	24.9968	25	
438	2021/1/11 19:43:15	25	24.9973	25	
439	2021/1/11 19:43:16	25	24.9974	25	
440	2021/1/11 19:43:17	25	24.9975	25	
441	2021/1/11 19:43:18	25	24.997	25	
442	2021/1/11 19:43:19	25	24.9978	25	
443	2021/1/11 19:43:20	25	24.9982	25	
444	2021/1/11 19:43:21	25	24.9984	25	
445	2021/1/11 19:43:22	25	24.9973	25	
446	2021/1/11 19:43:23	25	24.9971	25	
447	2021/1/11 19:43:24	25	24.998	25	
448	2021/1/11 19:43:25	25	24.9985	25	
449	2021/1/11 19:43:26	25	25.001	25	
450	2021/1/11 19:43:27	25	25.0008	25	
451	2021/1/11 19:43:28	25	24.9997	25	
452	2021/1/11 19:43:29	25	25	25	
453	2021/1/11 19:43:30	25	25.0005	25	
454	2021/1/11 19:43:31	25	24.9993	25	
455	2021/1/11 19:43:32	25	24.9984	25	
456	2021/1/11 19:43:33	25	24.9976	25	
457	2021/1/11 19:43:34	25	24.9978	25	
458	2021/1/11 19:43:35	25	24.9984	25	
459	2021/1/11 19:43:36	25	25	25	
460	2021/1/11 19:43:37	25	24.9999	25	
461	2021/1/11 19:43:38	25	24.9991	25	
462	2021/1/11 19:43:39	25	24.9975	25	
463	2021/1/11 19:43:40	25	24.9979	25	
464	2021/1/11 19:43:41	25	24.9974	25	
465	2021/1/11 19:43:42	25	24.9978	25	
466	2021/1/11 19:43:43	25	24.9979	25	
467	2021/1/11 19:43:44	25	24.9972	25	
468	2021/1/11 19:43:45	25	24.9977	25	
469	2021/1/11 19:43:46	25	24.9975	25	
470	2021/1/11 19:43:47	25	24.997	25	
471	2021/1/11 19:43:48	25	24.9977	25	
472	2021/1/11 19:43:49	25	24.9982	25	
473	2021/1/11 19:43:50	25	25	25	
474	2021/1/11 19:43:51	25	24.999	25	
475	2021/1/11 19:43:52	25	24.9986	25	
476	2021/1/11 19:43:53	25	24.9992	25	
477	2021/1/11 19:43:54	25	25.0004	25	
478	2021/1/11 19:43:55	25	25.0008	25	
479	2021/1/11 19:43:56	25	25.0008	25	
480	2021/1/11 19:43:57	25	25.001	25	
481	2021/1/11 19:43:58	25	25.0013	25	
482	2021/1/11 19:43:59	25	25.0009	25	
483	2021/1/11 19:44:00	25	24.9999	25	
484	2021/1/11 19:44:01	25	25.0007	25	
485	2021/1/11 19:44:02	25	25.0014	25	
486	2021/1/11 19:44:03	25	25.0009	25	
487	2021/1/11 19:44:04	25	25.0004	25	
488	2021/1/11 19:44:05	25	25.0009	25	
489	2021/1/11 19:44:06	25	25.0014	25	
490	2021/1/11 19:44:07	25	25.0008	25	
491	2021/1/11 19:44:08	25	24.9991	25	
492	2021/1/11 19:44:09	25	24.9987	25	
493	2021/1/11 19:44:10	25	25.0005	25	
494	2021/1/11 19:44:11	25	25.0013	25	
495	2021/1/11 19:44:12	25	24.9999	25	
496	2021/1/11 19:44:13	25	24.9983	25	
497	2021/1/11 19:44:14	25	24.9987	25	
498	2021/1/11 19:44:15	25	24.9977	25	
499	2021/1/11 19:44:16	25	24.998	25	
500	2021/1/11 19:44:17	25	24.9973	25	
501	2021/1/11 19:44:18	25	24.9969	25	
502	2021/1/11 19:44:19	24.311	24.9955	24.9898	
503	2021/1/11 19:44:20	24.311	24.9958	24.9693	
504	2021/1/11 19:44:21	24.311	24.9956	24.9244	
505	2021/1/11 19:44:22	24.311	24.9971	24.8999	
506	2021/1/11 19:44:23	24.311	24.9984	24.8795	
507	2021/1/11 19:44:24	24.311	25.0003	24.8337	
508	2021/1/11 19:44:25	24.311	25.0003	24.8107	
509	2021/1/11 19:44:26	24.311	24.9993	24.7658	
510	2021/1/11 19:44:27	24.311	24.9983	24.7434	
511	2021/1/11 19:44:28	24.311	24.9968	24.6986	
512	2021/1/11 19:44:29	24.311	24.9958	24.6783	
513	2021/1/11 19:44:30	24.311	24.9903	24.6337	
514	2021/1/11 19:44:31	24.311	24.9874	24.6112	
515	2021/1/11 19:44:32	24.311	24.9811	24.5888	
516	2021/1/11 19:44:33	24.311	24.9791	24.544	
517	2021/1/11 19:44:34	24.311	24.9777	24.5215	
518	2021/1/11 19:44:35	24.311	24.9727	24.4767	
519	2021/1/11 19:44:36	24.311	24.9682	24.4541	
520	2021/1/11 19:44:37	24.311	24.9655	24.4337	
521	2021/1/11 19:44:38	24.311	24.9527	24.3764	
522	2021/1/11 19:44:39	24.311	24.946	24.3541	
523	2021/1/11 19:44:40	24.311	24.9357	24.311	
524	2021/1/11 19:44:41	24.311	24.9304	24.311	
525	2021/1/11 19:44:42	24.311	24.9184	24.311	
526	2021/1/11 19:44:43	24.311	24.9125	24.311	
527	2021/1/11 19:44:44	23.9	24.8991	24.2988	
528	2021/1/11 19:44:45	23.9	24.8918	24.2689	
529	2021/1/11 19:44:46	23.9	24.8853	24.2539	
530	2021/1/11 19:44:47	23.9	24.8691	24.2253	
531	2021/1/11 19:44:48	23.9	24.8607	24.209	
532	2021/1/11 19:44:49	23.9	24.8463	24.1791	
533	2021/1/11 19:44:50	23.9	24.8408	24.1655	
534	2021/1/11 19:44:51	23.9	24.8267	24.1355	
535	2021/1/11 19:44:52	23.9	24.8191	24.1205	
536	2021/1/11 19:44:54	23.9	24.8059	24.0906	
537	2021/1/11 19:44:55	23.9	24.7987	24.0757	
538	2021/1/11 19:44:56	23.9	24.7872	24.062	
539	2021/1/11 19:44:57	23.9	24.7837	24.032	
540	2021/1/11 19:44:58	23.9	24.7737	24.0088	
541	2021/1/11 19:44:59	23.9	24.765	23.9938	
542	2021/1/11 19:45:00	23.9	24.7482	23.9653	
543	2021/1/11 19:45:01	23.9	24.7409	23.9487	
544	2021/1/11 19:45:02	23.9	24.7254	23.9198	
545	2021/1/11 19:45:03	23.9	24.7173	23.9048	
546	2021/1/11 19:45:04	23.9	24.7026	23.9	
547	2021/1/11 19:45:05	23.9	24.6942	23.9	
548	2021/1/11 19:45:06	23.9	24.6809	23.9	
549	2021/1/11 19:45:07	23.9	24.6708	23.9	
550	2021/1/11 19:45:08	23.9	24.6617	23.9	
551	2021/1/11 19:45:09	23.9	24.6458	23.9	
552	2021/1/11 19:45:10	23.5	24.6368	23.8996	
553	2021/1/11 19:45:11	23.5	24.6186	23.8905	
554	2021/1/11 19:45:12	23.5	24.6113	23.8857	
555	2021/1/11 19:45:13	23.5	24.5963	23.8762	
556	2021/1/11 19:45:14	23.5	24.5858	23.8713	
557	2021/1/11 19:45:15	23.5	24.5666	23.8622	
558	2021/1/11 19:45:16	23.5	24.5576	23.857	
559	2021/1/11 19:45:17	23.5	24.5449	23.8526	
560	2021/1/11 19:45:18	23.5	24.5389	23.8431	
561	2021/1/11 19:45:19	23.5	24.5307	23.8384	
562	2021/1/11 19:45:20	23.5	24.5192	23.8288	
563	2021/1/11 19:45:21	23.5	24.5133	23.8241	
564	2021/1/11 19:45:22	23.5	24.4964	23.8145	
565	2021/1/11 19:45:23	23.5	24.4875	23.8102	
566	2021/1/11 19:45:24	23.5	24.4735	23.8007	
567	2021/1/11 19:45:25	23.5	24.465	23.7955	
568	2021/1/11 19:45:26	23.5	24.445	23.7864	
